동,X좌표,Y좌표
자양제3동,206258.9838,448111.6929
자양제3동,206271.2876,448107.7739
자양제3동,206275.2977,448106.2246
자양제3동,206000.8091,448291.3296
자양제3동,205993.7914,448294.1549
자양제3동,206008.3198,448294.7475
자양제3동,206013.179,448293.0402
자양제3동,206017.7756,448291.2016
자양제3동,205894.147,448163.6507
자양제3동,205970.3651,448302.3647
자양제3동,205965.6372,448303.9407
자양제3동,205960.778,448305.648
자양제3동,206109.7486,448239.6659
자양제3동,206138.2806,448302.9429
자양제3동,206141.7951,448312.0805
자양제3동,206143.6694,448317.1178
자양제3동,206108.1768,448234.9506
자양제3동,206106.4927,448230.3475
자양제3동,206104.6964,448225.5198
자양제3동,206103.0123,448220.9167
자양제3동,206101.4406,448216.3136
자양제3동,206099.6442,448211.486
자양제3동,206098.0724,448206.7706
자양제3동,206096.2761,448202.1675
자양제3동,206094.7043,448197.5644
자양제3동,206088.3049,448180.1624
자양제3동,206086.6208,448175.447
자양제3동,206083.7018,448148.7266
자양제3동,206085.3858,448154.0033
자양제3동,206086.9576,448158.4941
자양제3동,206088.8662,448163.3218
자양제3동,206090.6626,448167.9249
자양제3동,206163.5803,448234.7563
자양제3동,206167.6056,448233.617
자양제3동,206163.5047,448163.6931
자양제3동,206162.0617,448159.5538
자양제3동,206160.3045,448154.7508
자양제3동,206158.6644,448150.182
자양제3동,206156.9072,448145.3789
자양제3동,206155.1499,448140.693
자양제3동,206144.6066,448095.2396
자양제3동,206142.8494,448090.4365
자양제3동,206174.3622,448136.9443
자양제3동,206212.0838,448123.9408
자양제3동,206216.8869,448122.3008
자양제3동,206221.5728,448120.7778
자양제3동,206226.1416,448119.1378
자양제3동,206354.9281,447552.5291
자양제3동,206349.632,447554.4863
자양제3동,206344.6812,447556.0982
자양제3동,206324.3026,447562.6608
자양제3동,206318.8914,447564.3878
자양제3동,206313.5952,447566.1148
자양제3동,206308.2991,447568.072
자양제3동,206303.003,447569.799
자양제3동,206285.8481,447575.4406
자양제3동,206280.7823,447577.1676
자양제3동,206275.2559,447578.8946
자양제3동,206270.3051,447580.967
자양제3동,206265.1241,447582.8091
자양제3동,206260.0583,447584.5361
자양제3동,206255.642,447585.7458
자양제3동,206251.3129,447586.8851
자양제3동,206214.7405,447599.8504
자양제3동,206219.7439,447598.3414
자양제3동,206210.5313,447601.1211
자양제3동,206204.1777,447603.186
자양제3동,206199.1743,447605.0126
자양제3동,206194.4885,447606.4422
자양제3동,206189.3263,447607.9512
자양제3동,206185.4347,447609.3013
자양제3동,206181.0667,447610.4926
자양제3동,206175.825,447612.2398
자양제3동,206170.1862,447613.987
자양제3동,206164.1503,447615.9725
자양제3동,206158.8292,447617.6403
자양제3동,206152.8728,447619.7847
자양제3동,206146.678,447621.7701
자양제3동,206141.8335,447623.5174
자양제3동,206136.2741,447625.344
자양제3동,206130.3176,447626.9324
자양제3동,206125.8702,447629.4738
자양제3동,206121.2638,447630.9828
자양제3동,206112.8377,447634.3236
자양제3동,206110.0816,447635.636
자양제3동,206107.9818,447636.5547
자양제3동,206104.4383,447637.8671
자양제3동,206102.5209,447638.2894
자양제3동,206096.6438,447639.7983
자양제3동,206090.2903,447641.5456
자양제3동,206083.7779,447644.6429
자양제3동,206076.789,447646.9461
자양제3동,206069.8795,447649.8846
자양제3동,206063.0494,447652.8231
자양제3동,206056.7753,447655.6028
자양제3동,206049.3893,447658.4619
자양제3동,206043.0357,447661.0828
자양제3동,206037.1587,447663.3859
자양제3동,206032.9494,447665.1331
자양제3동,206027.3225,447666.6699
자양제3동,206023.8959,447667.497
자양제3동,206513.423,447737.0647
자양제3동,206515.5037,447745.2388
자양제3동,206516.544,447750.4405
자양제3동,206519.5164,447761.7356
자양제3동,206520.854,447767.0859
자양제3동,206523.975,447780.3131
자양제3동,206525.164,447785.3661
자양제3동,206500.3445,447829.5062
자양제3동,206495.2914,447831.4382
자양제3동,206490.0897,447833.3703
자양제3동,206485.1853,447835.0051
자양제3동,206479.6864,447836.9371
자양제3동,206474.4847,447838.7206
자양제3동,206469.3437,447840.6303
자양제3동,206463.9327,447842.1388
자양제3동,206458.6565,447844.2889
자양제3동,206453.8265,447846.0029
자양제3동,206448.9221,447847.6378
자양제3동,206444.3149,447849.2726
자양제3동,206439.5591,447850.9074
자양제3동,206434.9519,447852.3936
자양제3동,206430.9391,447854.9201
자양제3동,206425.4402,447856.7035
자양제3동,206412.9561,447867.85
자양제3동,206410.1324,447872.4572
자양제3동,206407.3086,447876.6186
자양제3동,206404.4848,447880.7799
자양제3동,206401.9583,447884.9413
자양제3동,206399.2831,447888.8054
자양제3동,206396.1621,447893.264
자양제3동,206393.6356,447897.2767
자양제3동,206390.9604,447901.4381
자양제3동,206388.1367,447905.748
자양제3동,206385.4615,447909.7608
자양제3동,206383.5295,447928.7841
자양제3동,206385.1643,447933.5399
자양제3동,206386.5019,447938.2957
자양제3동,206387.988,447943.0516
자양제3동,206389.4742,447947.956
자양제3동,206390.8118,447952.7118
자양제3동,206390.4861,447863.4992
자양제3동,206494.8456,447810.6315
자양제3동,206499.8986,447812.7121
자양제3동,206505.1003,447815.09
자양제3동,206503.7627,447730.6741
자양제3동,206498.8583,447732.6061
자양제3동,206493.6566,447734.3896
자양제3동,206488.6035,447736.173
자양제3동,206422.3192,447760.6953
자양제3동,206416.9689,447762.9246
자양제3동,206412.0644,447764.4108
자양제3동,206360.4934,447778.6782
자양제3동,206355.2917,447780.6103
자양제3동,206350.09,447782.3937
자양제3동,206344.8884,447784.1772
자양제3동,206339.8353,447786.1092
자양제3동,206342,447819
자양제3동,206330.6209,447850.4615
자양제3동,206326.0137,447852.5422
자양제3동,206321.2578,447854.177
자양제3동,206316.6506,447855.9605
자양제3동,206311.7462,447857.8925
자양제3동,206307.4362,447859.6759
자양제3동,206282.1709,447870.3766
자양제3동,206277.415,447872.16
자양제3동,206272.9564,447873.9434
자양제3동,206268.2006,447875.8755
자양제3동,206263.742,447877.6589
자양제3동,206259.1348,447879.591
자양제3동,206254.2304,447881.523
자양제3동,206249.7718,447883.3065
자양제3동,206245.1646,447885.0899
자양제3동,206240.4087,447887.022
자양제3동,206235.8015,447888.954
자양제3동,206194.7777,447796.9569
자양제3동,206198.3469,447793.3878
자양제3동,206202.4917,447789.1279
자양제3동,206206.4062,447785.2133
자양제3동,206214.3504,447777.2692
자양제3동,206230.2388,447762.5321
자양제3동,206234.3836,447758.7327
자양제3동,206275.371,447717.515
자양제3동,206278.825,447713.7156
자양제3동,206293.2167,447711.2978
자양제3동,206295.2891,447715.3275
자양제3동,206298.8582,447723.8473
자양제3동,206301.0457,447728.4527
자양제3동,206303.2333,447732.8277
자양제3동,206315.0158,447758.466
자양제3동,206316.7992,447762.3301
자양제3동,206318.7313,447766.1942
자양제3동,206320.6634,447770.0583
자양제3동,206322.5954,447773.9224
자양제3동,206324.5275,447777.9351
자양제3동,206295.8647,447697.5969
자양제3동,206300.4701,447694.3732
자양제3동,206336.3944,447669.9581
자양제3동,206353.5465,447660.7543
자양제3동,206347.7898,447641.1817
자양제3동,206352.9708,447646.5929
자양제3동,206361.9512,447661.5602
자양제3동,206364.8295,447666.6261
자양제3동,206372.6586,447679.1756
자양제3동,206375.8823,447684.3566
자양제3동,206387.6259,447695.1791
자양제3동,206392.001,447702.5477
자양제3동,206404.7808,447723.0414
자양제3동,206409.3861,447730.2948
자양제3동,206412.1493,447734.9001
자양제3동,206415.2579,447739.6206
자양제3동,206449.368,447726.3641
자양제3동,206448.3276,447720.8652
자양제3동,206446.99,447715.5149
자양제3동,206446.0983,447710.1646
자양제3동,206444.9094,447704.9629
자양제3동,206443.7204,447699.6126
자양제3동,206442.6801,447693.965
자양제3동,206437.7756,447674.4959
자양제3동,206437.0576,447670.7836
자양제3동,206490.2384,447636.152
자양제3동,206491.7246,447642.394
자양제3동,206493.0621,447647.893
자양제3동,206494.2511,447653.3919
자양제3동,206495.44,447658.8908
자양제3동,206496.9262,447663.6466
자양제3동,206498.5611,447671.0776
자양제3동,206499.8986,447676.1307
자양제3동,206503.4655,447691.7357
자양제3동,206483.6164,447591.9144
자양제3동,206482.6897,447586.2513
자양제3동,206476.7391,447560.5884
자양제3동,206475.4726,447555.4074
자양제3동,206472.0186,447543.4335
자양제3동,206470.9838,447538.1609
자양제3동,206468.3343,447527.5451
자양제3동,206306.4828,447609.7122
자양제3동,206305.3557,447606.1258
자양제3동,206274.1432,447693.1689
자양제3동,206270.1179,447688.7638
자양제3동,206261.2096,447681.248
자양제3동,206246.818,447668.238
자양제3동,206237.2203,447658.732
자양제3동,206215.0025,447649.5018
자양제3동,206227.4966,447635.9578
자양제3동,206231.0664,447631.8631
자양제3동,206234.9511,447627.8734
자양제3동,206243.7705,447618.1091
자양제3동,206211.1178,447653.5965
자양제3동,206180.437,447810.9741
자양제3동,206184.4981,447815.3
자양제3동,206187.4115,447820.3322
자양제3동,206190.5981,447829.2442
자양제3동,206191.7374,447835.472
자양제3동,206200.3196,447854.1935
자양제3동,206201.9905,447858.8264
자양제3동,206203.6614,447863.3075
자양제3동,206205.4082,447868.3961
자양제3동,206207.3829,447873.029
자양제3동,206208.9779,447879.2948
자양제3동,206210.8006,447884.0037
자양제3동,206212.8513,447889.0163
자양제3동,206214.3703,447893.5353
자양제3동,206216.269,447898.548
자양제3동,206218.2437,447903.029
자양제3동,206228.9848,447910.145
자양제3동,206227.1816,447905.4508
자양제3동,206215.1434,447873.0517
자양제3동,206213.5086,447868.5931
자양제3동,206211.5765,447863.6887
자양제3동,206209.7931,447858.7842
자양제3동,206208.0097,447853.8798
자양제3동,206199.2415,447827.748
자양제3동,206197.3651,447822.4346
자양제3동,206195.1808,447816.9738
자양제3동,206193.3865,447811.6691
자양제3동,206123.0957,448029.9097
자양제3동,206126.3392,448040.0256
자양제3동,206127.9222,448044.2156
자양제3동,206515.9496,447850.6101
자양제3동,206520.7054,447852.9881
자양제3동,206526.3529,447854.4743
자양제3동,206532.1491,447855.0687
자양제3동,206537.4994,447855.2174
자양제3동,206543.2956,447854.0284
자양제3동,206548.3486,447851.6505
자양제3동,206216.1135,447943.3077
자양제3동,206209.9451,447945.4075
자양제3동,206204.1565,447947.3267
자양제3동,206195.9656,447950.4928
자양제3동,206189.981,447953.3276
자양제3동,206181.3192,447955.3749
자양제3동,206174.5472,447958.6822
자양제3동,206165.8853,447961.517
자양제3동,206158.7983,447963.7218
자양제3동,206152.4987,447966.5566
자양제3동,206145.0968,447968.7615
자양제3동,206139.5847,447970.8088
자양제3동,206133.9151,447972.8562
자양제3동,206350.1959,447946.7894
자양제3동,206345.1796,447943.1146
자양제3동,206337.8982,447930.9336
자양제3동,206337.2663,447926.6075
자양제3동,206336.7802,447921.6009
자양제3동,206336.0997,447913.4348
자양제3동,206335.7594,447907.845
자양제3동,206338.1412,447896.9083
자양제3동,206342.127,447893.1169
자양제3동,206346.2587,447889.0824
자양제3동,206350.4344,447881.4037
자양제3동,206355.263,447878.1508
자양제3동,206067.6404,448264.0498
자양제3동,206062.7202,448265.5727
자양제3동,206072.2092,448262.644
자양제3동,206077.4808,448260.3011
자양제3동,206082.1668,448258.661
자양제3동,206086.7355,448256.4352
자양제3동,206091.4215,448254.9123
자양제3동,206096.2245,448253.155
자양제3동,206101.0276,448251.515
자양제3동,205956.6505,448187.6216
자양제3동,205961.4335,448189.764
자양제3동,205964.9333,448192.4982
자양제4동(A),206016.3207,448447.9213
자양제4동(A),206020.7974,448460.3564
자양제4동(A),206034.2605,448486.5034
자양제4동(A),206036.6481,448492.0744
자양제4동(A),206044.7061,448524.1869
자양제4동(A),206048.6455,448534.334
자양제4동(A),206054.0175,448550.2112
자양제4동(A),206056.5244,448555.3445
자양제4동(A),205709.8354,448579.5721
자양제4동(A),205713.1589,448586.5628
자양제4동(A),205715.9094,448592.9806
자양제4동(A),205724.2753,448612.463
자양제4동(A),205726.5674,448617.2763
자양제4동(A),205728.5156,448621.975
자양제4동(A),205730.2347,448626.7883
자양제4동(A),205734.2458,448635.3834
자양제4동(A),205736.194,448640.3114
자양제4동(A),205746.7374,448666.0969
자양제4동(A),205749.0295,448671.0248
자양제4동(A),205566.6912,448663.9219
자양제4동(A),205559.3106,448648.4903
자양제4동(A),205561.0118,448652.5247
자양제4동(A),205568.6394,448669.079
자양제4동(A),205574.4841,448681.3415
자양제4동(A),205576.6616,448686.6132
자양제4동(A),205580.9019,448696.0106
자양제4동(A),205582.8501,448700.8239
자양제4동(A),205588.5802,448712.9717
자양제4동(A),205590.4139,448717.8997
자양제4동(A),205617.5746,448770.3876
자양제4동(A),205640.1513,448819.0936
자양제4동(A),205642.1523,448823.8409
자양제4동(A),205577.7338,448815.2447
자양제4동(A),205584.0376,448812.6245
자양제4동(A),205600.3843,448805.5705
자양제4동(A),205611.9591,448800.9864
자양제4동(A),205616.7724,448798.809
자양제4동(A),205686.4507,448768.6685
자양제4동(A),205691.264,448766.6057
자양제4동(A),205696.6503,448764.4282
자양제4동(A),205701.2344,448762.48
자양제4동(A),205710.6318,448758.2397
자양제4동(A),205722.3213,448752.968
자양제4동(A),205728.8536,448751.1344
자양제4동(A),205671.6728,448685.8085
자양제4동(A),205674.0795,448684.7771
자양제4동(A),205676.6007,448683.8603
자양제4동(A),205679.122,448682.9435
자양제4동(A),205681.6432,448681.5682
자양제4동(A),205676.7153,448670.7956
자양제4동(A),205678.0906,448673.0876
자양제4동(A),205679.3512,448675.9527
자양제4동(A),205844.1341,448432.4342
자양제4동(A),205849.1002,448430.1421
자양제4동(A),205794.2756,448638.6417
자양제4동(B),205850.406,447912.517
자양제4동(B),205844.4741,447914.3145
자양제4동(B),205838.7219,447916.4716
자양제4동(B),205832.0709,447918.2692
자양제4동(B),205826.1389,447920.2465
자양제4동(B),205820.3867,447922.2238
자양제4동(B),205816.7087,447923.5289
자양제4동(B),205809.0621,447917.0109
자양제4동(B),205810.2773,447920.3147
자양제4동(B),205806.3657,447910.5397
자양제4동(B),205804.3884,447904.2482
자양제4동(B),205802.0516,447899.5745
자양제4동(B),205793.2435,447872.2516
자양제4동(B),205788.7496,447860.3876
자양제4동(B),205786.4128,447854.8152
자양제4동(B),205784.4355,447848.7035
자양제4동(B),205750.4615,447846.9059
자양제4동(B),205745.9676,447847.9845
자양제4동(B),205735.5417,447854.995
자양제4동(B),205731.2276,447861.6459
자양제4동(B),205728.1717,447865.9601
자양제4동(B),205724.2171,447871.7123
자양제4동(B),205720.8017,447876.5657
자양제4동(B),205718.2862,447880.7842
자양제4동(B),205770.6184,447926.5717
자양제4동(B),205765.6958,447922.8465
자양제4동(B),205760.5071,447919.2543
자양제4동(B),205756.1167,447916.0613
자양제4동(B),205751.1941,447912.203
자양제4동(B),205745.4732,447908.0787
자양제4동(B),205735.1822,447900.4733
자양제4동(B),205692.7597,447879.0823
자양제4동(B),205686.8278,447877.2847
자양제4동(B),205680.3566,447875.8467
자양제4동(B),205674.6043,447874.2289
자양제4동(B),205659.8599,447879.7254
자양제4동(B),205654.4716,447881.7787
자양제4동(B),205648.0004,447883.3965
자양제4동(B),205901.4568,447705.7972
자양제4동(B),205905.771,447703.9996
